".id"	"Name"	"Ideology"	"Icon"	"City"	"State"	"Latitude"	"Longitude"	"Location"	"city"
"23"	"Confederate Patriot Voters United"	"Neo-Confederate"	"neo-confederate"	"Baldwyn"	"Mississippi"	34.505991	-88.635331	"(34.505991, -88.635331)"	"Aurora-Elgin, IL"
"23"	"World Congress of Families/Howard Center for Family Religion and Society"	"Anti-LGBT"	"anti-lgbt"	"Rockford"	"Illinois"	42.341	-89.084794	"(42.341, -89.084794)"	"Aurora-Elgin, IL"
"23"	"European American Front"	"White Nationalist"	"white-nationalist"	"Baldwyn"	"Mississippi"	34.5	-88.63	"(34.5, -88.63)"	"Aurora-Elgin, IL"
"23"	"United Northern and Southern Knights of the Ku Klux Klan"	"Ku Klux Klan"	"kkk"	"Chicago"	"Illinois"	41.947205	-87.746807	"(41.947205, -87.746807)"	"Aurora-Elgin, IL"
"23"	"League of the South"	"Neo-Confederate"	"neo-confederate"	"Crofton"	"Kentucky"	37.047821	-87.485002	"(37.047821, -87.485002)"	"Aurora-Elgin, IL"
"23"	"League of the South"	"Neo-Confederate"	"neo-confederate"	"Lobelville"	"Tennessee"	35.77201	-87.783912	"(35.77201, -87.783912)"	"Aurora-Elgin, IL"
"24"	"Windsor Hills Baptist Church"	"Anti-LGBT"	"anti-lgbt"	"Oklahoma City"	"Oklahoma"	35.481198	-97.660236	"(35.481198, -97.660236)"	"Austin, TX"
"24"	"Stedfast Baptist Church"	"Anti-LGBT"	"anti-lgbt"	"Fort Worth"	"Texas"	32.775951	-97.400287	"(32.775951, -97.400287)"	"Austin, TX"
"24"	"Nation of Islam"	"Black Separatist"	"black-separatist"	"Austin"	"Texas"	30.3339	-97.684885	"(30.3339, -97.684885)"	"Austin, TX"
"24"	"Faith and Heritage"	"White Nationalist"	"white-nationalist"	"Southeast Texas"	"Texas"	26.514736	-97.763401	"(26.514736, -97.763401)"	"Austin, TX"
"24"	"Desastrious Records"	"Racist Music"	"racist-music"	"Springtown"	"Texas"	32.965956	-97.683638	"(32.965956, -97.683638)"	"Austin, TX"
"24"	"Ku Klos Knights of the Ku Klux Klan"	"Ku Klux Klan"	"kkk"	"Gatesville"	"Texas"	31.435164	-97.743911	"(31.435164, -97.743911)"	"Austin, TX"
"24"	"Nation of Islam"	"Black Separatist"	"black-separatist"	"Fort Worth"	"Texas"	32.727805	-97.318061	"(32.727805, -97.318061)"	"Austin, TX"
"24"	"Israelite Church of God In Jesus Christ"	"Black Separatist"	"black-separatist"	"Langston"	"Oklahoma"	35.94883	-97.257194	"(35.94883, -97.257194)"	"Austin, TX"
"24"	"Sadistic Souls Motorcycle Club"	"Neo-Nazi"	"neo-nazi"	""	"Oklahoma"	35.46	-97.51	"(35.46, -97.51)"	"Austin, TX"
"24"	"Aryan Wear"	"White Nationalist"	"white-nationalist"	"Keller"	"Texas"	32.945876	-97.276076	"(32.945876, -97.276076)"	"Austin, TX"
"24"	"American Nazi Party"	"Neo-Nazi"	"neo-nazi"	""	"Texas"	30.212844	-97.747357	"(30.212844, -97.747357)"	"Austin, TX"
"24"	"Aryan Terror Brigade"	"Racist Skinhead"	"racist-skinhead"	""	"Oklahoma"	35.000191	-97.09	"(35.000191, -97.09)"	"Austin, TX"
"24"	"New Black Panther Party"	"Black Separatist"	"black-separatist"	"San Antonio"	"Texas"	29.441816	-98.48013	"(29.441816, -98.48013)"	"Austin, TX"
"24"	"Israelite Church of God in Jesus Christ"	"Black Separatist"	"black-separatist"	"Lawton"	"Oklahoma"	34.603566	-98.395929	"(34.603566, -98.395929)"	"Austin, TX"
"24"	"Aryan Strikeforce"	"Racist Skinhead"	"racist-skinhead"	""	"Oklahoma"	35	-97.09	"(35.0, -97.09)"	"Austin, TX"
"24"	"Power of Prophecy"	"General Hate"	"other"	"Austin"	"Texas"	30.300618	-97.874408	"(30.300618, -97.874408)"	"Austin, TX"
"24"	"American Freedom Party"	"White Nationalist"	"white-nationalist"	"Granbury"	"Texas"	32.432289	-97.782932	"(32.432289, -97.782932)"	"Austin, TX"
"24"	"National Socialist Freedom Movement"	"Neo-Nazi"	"neo-nazi"	""	"Texas"	30.222844	-97.747357	"(30.222844, -97.747357)"	"Austin, TX"
"24"	"Southern National Congress"	"Neo-Confederate"	"neo-confederate"	""	"Texas"	30.546423	-97.622266	"(30.546423, -97.622266)"	"Austin, TX"
"24"	"Israelite Church of God in Jesus Christ"	"Black Separatist"	"black-separatist"	"Oklahoma City"	"Oklahoma"	35.514548	-97.476004	"(35.514548, -97.476004)"	"Austin, TX"
"25"	"Tony Alamo Christian Ministries"	"General Hate"	"other"	"Canyon Country"	"California"	34.438411	-118.457197	"(34.438411, -118.457197)"	"Bakersfield, CA"
"25"	"Holy Nation of Odin"	"General Hate"	"other"	"Kingsburg"	"California"	36.513839	-119.554017	"(36.513839, -119.554017)"	"Bakersfield, CA"
"25"	"Jihad Watch"	"Anti-Muslim"	"anti-muslim"	"Sherman Oaks"	"California"	34.2	-118.47	"(34.2, -118.47)"	"Bakersfield, CA"
"25"	"National Socialist Freedom Movement"	"Neo-Nazi"	"neo-nazi"	""	"California"	36.736408	-119.41	"(36.736408, -119.41)"	"Bakersfield, CA"
"25"	"The Church at Kaweah"	"General Hate"	"other"	"Three Rivers"	"California"	36.47	-118.92	"(36.47, -118.92)"	"Bakersfield, CA"
"25"	"World View Foundations"	"White Nationalist"	"white-nationalist"	"Porterville"	"California"	36.069877	-119.045692	"(36.069877, -119.045692)"	"Bakersfield, CA"
"25"	"Bare Naked Islam"	"Anti-Muslim"	"anti-muslim"	"Marina del Rey"	"California"	33.980289	-118.451744	"(33.980289, -118.451744)"	"Bakersfield, CA"
"25"	"Counter Jihadist Coalition of Southern California"	"Anti-Muslim"	"anti-muslim"	"Santa Monica"	"California"	34.019454	-118.491191	"(34.019454, -118.491191)"	"Bakersfield, CA"
"25"	"Aryan Terror Brigade"	"Racist Skinhead"	"racist-skinhead"	""	"California"	36.737508	-119.41	"(36.737508, -119.41)"	"Bakersfield, CA"
"25"	"White Boy Society"	"White Nationalist"	"white-nationalist"	""	"California"	36.742186	-119.41	"(36.742186, -119.41)"	"Bakersfield, CA"
"25"	"Creativity Alliance"	"Neo-Nazi"	"neo-nazi"	""	"California"	36.77	-119.41	"(36.77, -119.41)"	"Bakersfield, CA"
"25"	"Get Some 88"	"Racist Music"	"racist-music"	"Castaic"	"California"	34.455694	-118.635805	"(34.455694, -118.635805)"	"Bakersfield, CA"
"25"	"American Nationalist Association"	"White Nationalist"	"white-nationalist"	"Porterville"	"California"	36.079877	-119.045692	"(36.079877, -119.045692)"	"Bakersfield, CA"
"26"	"New Black Panther Party"	"Black Separatist"	"black-separatist"	"Washington"	"District of Columbia"	38.956829	-77.013344	"(38.956829, -77.013344)"	"Baltimore, MD"
"26"	"ProEnglish"	"Anti-Immigrant"	"anti-immigrant"	"Arlington"	"Virginia"	38.89	-77.06	"(38.89, -77.06)"	"Baltimore, MD"
"26"	"Creativity Alliance"	"Neo-Nazi"	"neo-nazi"	""	"Pennsylvania"	41.204231	-77.19	"(41.204231, -77.19)"	"Baltimore, MD"
"26"	"Nation of Islam"	"Black Separatist"	"black-separatist"	"Washington"	"District of Columbia"	38.869829	-76.960766	"(38.869829, -76.960766)"	"Baltimore, MD"
"26"	"Original Knight Riders Knights of the Ku Klux Klan (W. Va.)"	"Ku Klux Klan"	"kkk"	"Moyock"	"North Carolina"	36.524793	-76.178324	"(36.524793, -76.178324)"	"Baltimore, MD"
"26"	"Keystone State Skinheads"	"Racist Skinhead"	"racist-skinhead"	"Harrisburg"	"Pennsylvania"	40.268524	-76.88	"(40.268524, -76.88)"	"Baltimore, MD"
"26"	"As-Sabiqun"	"General Hate"	"other"	"Washington"	"District of Columbia"	38.896911	-77.03	"(38.896911, -77.03)"	"Baltimore, MD"
"26"	"Scott-Townsend Publishers"	"White Nationalist"	"white-nationalist"	"Washington"	"District of Columbia"	38.9	-77.02549	"(38.9, -77.02549)"	"Baltimore, MD"
"26"	"Israelite Church of God in Jesus Christ"	"Black Separatist"	"black-separatist"	"Washington"	"District of Columbia"	38.92	-76.99	"(38.92, -76.99)"	"Baltimore, MD"
"26"	"IHS Press"	"Radical Traditional Catholicism"	"rad-trad-catholicism"	"Norfolk"	"Virginia"	36.896331	-76.305418	"(36.896331, -76.305418)"	"Baltimore, MD"
"26"	"Fitzgerald Griffin Foundation"	"White Nationalist"	"white-nationalist"	"Vienna"	"Virginia"	38.901222	-77.26526	"(38.901222, -77.26526)"	"Baltimore, MD"
"26"	"Reformation-Bible Puritan-Baptist Church"	"General Hate"	"other"	"Newmanstown"	"Pennsylvania"	40.349536	-76.213282	"(40.349536, -76.213282)"	"Baltimore, MD"
"26"	"Israelite Church of God in Jesus Christ"	"Black Separatist"	"black-separatist"	"Coatesville"	"Pennsylvania"	39.983161	-75.823835	"(39.983161, -75.823835)"	"Baltimore, MD"
"26"	"Southern National Congress"	"Neo-Confederate"	"neo-confederate"	"Alexandria"	"Virginia"	38.799972	-77.050689	"(38.799972, -77.050689)"	"Baltimore, MD"
"26"	"H.L. Mencken Club"	"White Nationalist"	"white-nationalist"	"Elizabethtown"	"Pennsylvania"	40.152871	-76.602745	"(40.152871, -76.602745)"	"Baltimore, MD"
"26"	"Catholic Family and Human Rights Institute (C-FAM)"	"Anti-LGBT"	"anti-lgbt"	"Washington"	"District of Columbia"	38.908078	-77.040614	"(38.908078, -77.040614)"	"Baltimore, MD"
"26"	"Aryan Nations OH"	"Neo-Nazi"	"neo-nazi"	"Washington"	"District of Columbia"	38.9	-77.03064	"(38.9, -77.03064)"	"Baltimore, MD"
"26"	"National Socialist Freedom Movement"	"Neo-Nazi"	"neo-nazi"	""	"Maryland"	39.296336	-76.621053	"(39.296336, -76.621053)"	"Baltimore, MD"
"26"	"Loyal White Knights of the Ku Klux Klan"	"Ku Klux Klan"	"kkk"	""	"Pennsylvania"	40.266554	-76.869213	"(40.266554, -76.869213)"	"Baltimore, MD"
"26"	"Aryan Strikeforce"	"Racist Skinhead"	"racist-skinhead"	""	"Pennsylvania"	41.205006	-77.19	"(41.205006, -77.19)"	"Baltimore, MD"
"26"	"Israelite Church of God in Jesus Christ"	"Black Separatist"	"black-separatist"	"Baltimore"	"Maryland"	39.336349	-76.768277	"(39.336349, -76.768277)"	"Baltimore, MD"
"26"	"Aryan Terror Brigade"	"Racist Skinhead"	"racist-skinhead"	""	"Pennsylvania"	41.2	-77.189598	"(41.2, -77.189598)"	"Baltimore, MD"
"26"	"Family Research Council"	"Anti-LGBT"	"anti-lgbt"	"Washington"	"District of Columbia"	38.912068	-77.019022	"(38.912068, -77.019022)"	"Baltimore, MD"
"26"	"American Renaissance/New Century Foundation"	"White Nationalist"	"white-nationalist"	"Oakton"	"Virginia"	38.892351	-77.326699	"(38.892351, -77.326699)"	"Baltimore, MD"
"26"	"Maryland National Socialist Party"	"Neo-Nazi"	"neo-nazi"	"Elkridge"	"Maryland"	39.212607	-76.713581	"(39.212607, -76.713581)"	"Baltimore, MD"
"26"	"Advanced White Society"	"White Nationalist"	"white-nationalist"	"Statewide"	"Pennsylvania"	41.203321	-77.194524	"(41.203321, -77.194524)"	"Baltimore, MD"
"26"	"Nation of Islam"	"Black Separatist"	"black-separatist"	"Baltimore"	"Maryland"	39.326912	-76.682834	"(39.326912, -76.682834)"	"Baltimore, MD"
"26"	"American Free Press"	"General Hate"	"other"	"Washington"	"District of Columbia"	38.884552	-76.996886	"(38.884552, -76.996886)"	"Baltimore, MD"
"26"	"Council of Conservative Citizens"	"White Nationalist"	"white-nationalist"	"Silver Spring"	"Maryland"	39.00415	-77.039175	"(39.00415, -77.039175)"	"Baltimore, MD"
"26"	"War On The Horizon"	"Black Separatist"	"black-separatist"	"Washington"	"District of Columbia"	38.837233	-77.016143	"(38.837233, -77.016143)"	"Baltimore, MD"
"26"	"Nation of Islam"	"Black Separatist"	"black-separatist"	"Richmond"	"Virginia"	37.562127	-77.366896	"(37.562127, -77.366896)"	"Baltimore, MD"
"26"	"Label 56"	"Racist Music"	"racist-music"	"Nottingham"	"Maryland"	39.38775	-76.488118	"(39.38775, -76.488118)"	"Baltimore, MD"
"26"	"National Socialist Movement"	"Neo-Nazi"	"neo-nazi"	""	"Pennsylvania"	41.2	-77.183762	"(41.2, -77.183762)"	"Baltimore, MD"
"26"	"Nation of Islam"	"Black Separatist"	"black-separatist"	"Norfolk"	"Virginia"	36.885412	-76.26529	"(36.885412, -76.26529)"	"Baltimore, MD"
"26"	"Council of Conservative Citizens"	"White Nationalist"	"white-nationalist"	"Washington"	"District of Columbia"	38.899583	-77.03	"(38.899583, -77.03)"	"Baltimore, MD"
"26"	"Aryan Nations OH"	"Neo-Nazi"	"neo-nazi"	""	"Pennsylvania"	41.2	-77.19	"(41.2, -77.19)"	"Baltimore, MD"
"26"	"True Invisible Empire Traditionalist American Knights of the Ku Klux Klan"	"Ku Klux Klan"	"kkk"	"Harrisburg"	"Pennsylvania"	40.262588	-76.876059	"(40.262588, -76.876059)"	"Baltimore, MD"
"26"	"In the Spirit of Chartres Committee"	"Radical Traditional Catholicism"	"rad-trad-catholicism"	"Carrollton"	"Virginia"	36.946815	-76.560507	"(36.946815, -76.560507)"	"Baltimore, MD"
"26"	"Jamaat al-Muslimeen"	"General Hate"	"other"	"Baltimore"	"Maryland"	39.305668	-76.635495	"(39.305668, -76.635495)"	"Baltimore, MD"
"26"	"Federation for American Immigration Reform"	"Anti-Immigrant"	"anti-immigrant"	"Washington"	"District of Columbia"	38.9163	-77.0452	"(38.9163, -77.0452)"	"Baltimore, MD"
"26"	"Nation of Islam"	"Black Separatist"	"black-separatist"	"Harrisburg"	"Pennsylvania"	40.276554	-76.869213	"(40.276554, -76.869213)"	"Baltimore, MD"
"26"	"Southern National Congress"	"Neo-Confederate"	"neo-confederate"	""	"Maryland"	39.201384	-76.837499	"(39.201384, -76.837499)"	"Baltimore, MD"
"26"	"Die Auserwahlten"	"Racist Skinhead"	"racist-skinhead"	""	"Pennsylvania"	41.208364	-77.19	"(41.208364, -77.19)"	"Baltimore, MD"
"26"	"League of the South"	"Neo-Confederate"	"neo-confederate"	"Clements"	"Maryland"	38.326544	-76.727526	"(38.326544, -76.727526)"	"Baltimore, MD"
"26"	"Sharia Awareness Action Network"	"Anti-Muslim"	"anti-muslim"	"Washington"	"District of Columbia"	38.9	-77.03	"(38.9, -77.03)"	"Baltimore, MD"
"26"	"Traditional Values Coalition"	"Anti-LGBT"	"anti-lgbt"	"Washington"	"District of Columbia"	38.883137	-76.990227	"(38.883137, -76.990227)"	"Baltimore, MD"
"26"	"Original Knight Riders Knights of the Ku Klux Klan"	"Ku Klux Klan"	"kkk"	"Harrisburg"	"Pennsylvania"	40.27	-76.88	"(40.27, -76.88)"	"Baltimore, MD"
"26"	"Committee for Open Debate on the Holocaust"	"Holocaust Denial"	"holocaust-denial"	"Drums"	"Pennsylvania"	41.033165	-76.004373	"(41.033165, -76.004373)"	"Baltimore, MD"
"26"	"Maryland State Skinheads"	"Racist Skinhead"	"racist-skinhead"	"Baltimore"	"Maryland"	39.29	-76.61	"(39.29, -76.61)"	"Baltimore, MD"
"26"	"Council for Social and Economic Studies"	"White Nationalist"	"white-nationalist"	"Washington"	"District of Columbia"	38.908229	-77.030539	"(38.908229, -77.030539)"	"Baltimore, MD"
"26"	"National Socialist Movement"	"Neo-Nazi"	"neo-nazi"	""	"Maryland"	39.04	-76.64	"(39.04, -76.64)"	"Baltimore, MD"
"26"	"Public Advocate of the United States"	"Anti-LGBT"	"anti-lgbt"	"Falls Church"	"Virginia"	38.848531	-77.139887	"(38.848531, -77.139887)"	"Baltimore, MD"
"26"	"Silver Bullet Gun Oil"	"Anti-Muslim"	"anti-muslim"	"Courtland"	"Virginia"	36.716261	-77.068019	"(36.716261, -77.068019)"	"Baltimore, MD"
"26"	"Crew 38"	"Racist Skinhead"	"racist-skinhead"	"Baltimore"	"Maryland"	39.29286	-76.61	"(39.29286, -76.61)"	"Baltimore, MD"
"26"	"Traditional Rebel Knights of the Ku Klux Klan"	"Ku Klux Klan"	"kkk"	"Braddock Heights"	"Maryland"	39.41	-77.5	"(39.41, -77.5)"	"Baltimore, MD"
"26"	"Barnes Review/Foundation for Economic Liberty Inc."	"White Nationalist"	"white-nationalist"	"Washington"	"District of Columbia"	38.874552	-76.996886	"(38.874552, -76.996886)"	"Baltimore, MD"
"26"	"Loyal White Knights of the Ku Klux Klan"	"Ku Klux Klan"	"kkk"	""	"Maryland"	39.045542	-76.906682	"(39.045542, -76.906682)"	"Baltimore, MD"
"27"	"National Socialist Movement"	"Neo-Nazi"	"neo-nazi"	""	"Maine"	45.25	-69.44	"(45.25, -69.44)"	"Bangor, ME"
"28"	"Nation of Islam"	"Black Separatist"	"black-separatist"	"Pine Bluff"	"Arkansas"	34.228431	-92.003195	"(34.228431, -92.003195)"	"Baton Rouge, LA"
"28"	"Faith Baptist Church and Ministry"	"Christian Identity"	"christian-identity"	"Houston"	"Missouri"	37.326158	-91.955988	"(37.326158, -91.955988)"	"Baton Rouge, LA"
"28"	"Southern National Congress"	"Neo-Confederate"	"neo-confederate"	"West Plains"	"Missouri"	36.72	-91.85	"(36.72, -91.85)"	"Baton Rouge, LA"
"28"	"Aryan Terror Brigade"	"Racist Skinhead"	"racist-skinhead"	""	"Arkansas"	35.198781	-91.83	"(35.198781, -91.83)"	"Baton Rouge, LA"
"28"	"Council of Conservative Citizens"	"White Nationalist"	"white-nationalist"	"St. Louis"	"Missouri"	38.578783	-90.421944	"(38.578783, -90.421944)"	"Baton Rouge, LA"
"28"	"Southern National Congress"	"Neo-Confederate"	"neo-confederate"	"incomplete"	"Louisiana"	30.98	-91.96	"(30.98, -91.96)"	"Baton Rouge, LA"
"28"	"Aryan Terror Brigade"	"Racist Skinhead"	"racist-skinhead"	""	"Louisiana"	30.997034	-91.96	"(30.997034, -91.96)"	"Baton Rouge, LA"
"28"	"Traditionalist American Knights of the Ku Klux Klan"	"Ku Klux Klan"	"kkk"	"Potosi"	"Missouri"	37.936438	-90.787908	"(37.936438, -90.787908)"	"Baton Rouge, LA"
"28"	"Aryan Strikeforce"	"Racist Skinhead"	"racist-skinhead"	""	"Missouri"	37.96	-91.825104	"(37.96, -91.825104)"	"Baton Rouge, LA"
"28"	"White Boy Society"	"White Nationalist"	"white-nationalist"	""	"Missouri"	37.96	-91.826134	"(37.96, -91.826134)"	"Baton Rouge, LA"
"28"	"Creativity Alliance"	"Neo-Nazi"	"neo-nazi"	""	"Arkansas"	35.2	-91.833	"(35.2, -91.833)"	"Baton Rouge, LA"
"28"	"Creativity Movement"	"Neo-Nazi"	"neo-nazi"	""	"Missouri"	37.96	-91.83	"(37.96, -91.83)"	"Baton Rouge, LA"
"28"	"National Socialist Movement"	"Neo-Nazi"	"neo-nazi"	""	"Louisiana"	30.98	-91.967583	"(30.98, -91.967583)"	"Baton Rouge, LA"
"28"	"Loyal White Knights of the Ku Klux Klan"	"Ku Klux Klan"	"kkk"	""	"Louisiana"	30.436229	-91.178501	"(30.436229, -91.178501)"	"Baton Rouge, LA"
"28"	"Invictus Books"	"General Hate"	"other"	"Wentzville"	"Missouri"	38.815492	-90.873918	"(38.815492, -90.873918)"	"Baton Rouge, LA"
"28"	"Aryan Terror Brigade"	"Racist Skinhead"	"racist-skinhead"	""	"Missouri"	37.962877	-91.83	"(37.962877, -91.83)"	"Baton Rouge, LA"
"28"	"Loyal White Knights of the Ku Klux Klan"	"Ku Klux Klan"	"kkk"	""	"Mississippi"	32.412414	-90.290181	"(32.412414, -90.290181)"	"Baton Rouge, LA"
"28"	"Aryan Nations LA"	"Neo-Nazi"	"neo-nazi"	""	"Arkansas"	35.1985	-91.83	"(35.1985, -91.83)"	"Baton Rouge, LA"
"28"	"Free America Rally"	"White Nationalist"	"white-nationalist"	"Incomplete"	"Louisiana"	30.984297	-91.962332	"(30.984297, -91.962332)"	"Baton Rouge, LA"
"28"	"International Keystone Knights of the Ku Klux Klan"	"Ku Klux Klan"	"kkk"	"Vanndale"	"Arkansas"	35.313526	-90.773943	"(35.313526, -90.773943)"	"Baton Rouge, LA"
"28"	"Council of Conservative Citizens"	"White Nationalist"	"white-nationalist"	"St. Louis"	"Missouri"	38.568783	-90.421944	"(38.568783, -90.421944)"	"Baton Rouge, LA"
"28"	"Supreme White Alliance"	"Racist Skinhead"	"racist-skinhead"	""	"Missouri"	37.956109	-91.83	"(37.956109, -91.83)"	"Baton Rouge, LA"
"28"	"Southern National Congress"	"Neo-Confederate"	"neo-confederate"	"Incomplete"	"Arkansas"	35.2	-91.83	"(35.2, -91.83)"	"Baton Rouge, LA"
"28"	"Die Auserwahlten"	"Racist Skinhead"	"racist-skinhead"	"Brownsfield"	"Louisiana"	30.69	-90.97	"(30.69, -90.97)"	"Baton Rouge, LA"
"28"	"Nationalist Movement"	"White Nationalist"	"white-nationalist"	"Learned"	"Mississippi"	32.19	-90.54	"(32.19, -90.54)"	"Baton Rouge, LA"
"28"	"United Dixie White Knights Ku Klux Klan"	"Ku Klux Klan"	"kkk"	"Jackson"	"Mississippi"	32.422414	-90.290181	"(32.422414, -90.290181)"	"Baton Rouge, LA"
"28"	"League of the South"	"Neo-Confederate"	"neo-confederate"	"West Plains"	"Missouri"	36.728115	-91.852371	"(36.728115, -91.852371)"	"Baton Rouge, LA"
"28"	"National Socialist Freedom Movement"	"Neo-Nazi"	"neo-nazi"	""	"Louisiana"	30.984673	-91.96	"(30.984673, -91.96)"	"Baton Rouge, LA"
"29"	"TC Family (Traverse City Family)"	"Anti-LGBT"	"anti-lgbt"	"Traverse City"	"Michigan"	44.763056	-85.620631	"(44.763056, -85.620631)"	"Battle Creek, MI"
"29"	"Supreme White Alliance"	"Racist Skinhead"	"racist-skinhead"	"Frankfort"	"Kentucky"	38.248101	-84.898477	"(38.248101, -84.898477)"	"Battle Creek, MI"
"29"	"White Aryan Resistance"	"Neo-Nazi"	"neo-nazi"	"Warsaw"	"Indiana"	41.23	-85.85	"(41.23, -85.85)"	"Battle Creek, MI"
"29"	"Occidental Dissent"	"White Nationalist"	"white-nationalist"	"Eufaula"	"Alabama"	31.979345	-85.168674	"(31.979345, -85.168674)"	"Battle Creek, MI"
"29"	"Vinlanders Indiana"	"Racist Skinhead"	"racist-skinhead"	"Knightstown"	"Indiana"	39.79	-85.52	"(39.79, -85.52)"	"Battle Creek, MI"
"29"	"Council of Conservative Citizens"	"White Nationalist"	"white-nationalist"	"Eufaula"	"Alabama"	31.969345	-85.168674	"(31.969345, -85.168674)"	"Battle Creek, MI"
"29"	"American Vikings"	"White Nationalist"	"white-nationalist"	"Knightstown"	"Indiana"	39.791127	-85.52	"(39.791127, -85.52)"	"Battle Creek, MI"
"29"	"Trinity White Knights of the Ku Klux Klan"	"Ku Klux Klan"	"kkk"	"Georgetown"	"Kentucky"	38.2	-84.55	"(38.2, -84.55)"	"Battle Creek, MI"
"29"	"Aryan Nations OH"	"Neo-Nazi"	"neo-nazi"	""	"Michigan"	44.31	-85.6	"(44.31, -85.6)"	"Battle Creek, MI"
"29"	"Social Contract Press"	"Anti-Immigrant"	"anti-immigrant"	"Petoskey"	"Michigan"	45.373342	-84.955329	"(45.373342, -84.955329)"	"Battle Creek, MI"
"29"	"WTM Enterprises"	"White Nationalist"	"white-nationalist"	"Roanoke"	"Indiana"	40.962546	-85.373307	"(40.962546, -85.373307)"	"Battle Creek, MI"
"29"	"Heathens Motorcycle Club"	"Neo-Nazi"	"neo-nazi"	"Rome"	"Georgia"	34.257038	-85.164672	"(34.257038, -85.164672)"	"Battle Creek, MI"
"29"	"Crew 38"	"Racist Skinhead"	"racist-skinhead"	"Dallas"	"Georgia"	33.92	-84.84	"(33.92, -84.84)"	"Battle Creek, MI"
"29"	"American Vision"	"Anti-LGBT"	"anti-lgbt"	"Powder Springs"	"Georgia"	33.859549	-84.683824	"(33.859549, -84.683824)"	"Battle Creek, MI"
"29"	"Nation of Islam"	"Black Separatist"	"black-separatist"	"Lexington"	"Kentucky"	38.046818	-84.494687	"(38.046818, -84.494687)"	"Battle Creek, MI"
"29"	"Original Knight Riders Knights of the Ku Klux Klan"	"Ku Klux Klan"	"kkk"	"Frankfort"	"Kentucky"	38.200905	-84.873283	"(38.200905, -84.873283)"	"Battle Creek, MI"
"29"	"Battalion 14"	"Neo-Nazi"	"neo-nazi"	"Jackson"	"Michigan"	42.24	-84.4	"(42.24, -84.4)"	"Battle Creek, MI"
"29"	"Kinsman Redeemer Ministries"	"Christian Identity"	"christian-identity"	"Alexandria"	"Kentucky"	38.959507	-84.387994	"(38.959507, -84.387994)"	"Battle Creek, MI"
"29"	"Nation of Islam"	"Black Separatist"	"black-separatist"	"Grand Rapids"	"Michigan"	42.920478	-85.647216	"(42.920478, -85.647216)"	"Battle Creek, MI"
"29"	"Loyal White Knights of the Ku Klux Klan"	"Ku Klux Klan"	"kkk"	""	"Kentucky"	38.258101	-84.898477	"(38.258101, -84.898477)"	"Battle Creek, MI"
"29"	"Protestant White Nationalist Party of Kentucky/Uncreated Light"	"White Nationalist"	"white-nationalist"	"Louisville"	"Kentucky"	38.25	-85.75	"(38.25, -85.75)"	"Battle Creek, MI"
"29"	"Fraternal Order of the Cross"	"Ku Klux Klan"	"kkk"	"Madison"	"Indiana"	38.735893	-85.379957	"(38.735893, -85.379957)"	"Battle Creek, MI"
"29"	"Red October"	"White Nationalist"	"white-nationalist"	"Hamilton"	"Ohio"	39.3995	-84.561335	"(39.3995, -84.561335)"	"Battle Creek, MI"
